timestamp_ns,category,x,y,z
315966078360284000,STOP_SIGN,304.5525042400908,4221.587273475135,-19.79433785481815
315966078460481000,STOP_SIGN,277.21175181772196,4215.250809563128,-19.828615314748887
315966078460481000,STOP_SIGN,167.25805904422708,4213.542969444955,-21.04332579667546
315966078460481000,STOP_SIGN,304.5714789338799,4223.149463259095,-20.04950521486161
315966078560013000,STOP_SIGN,277.2853691008752,4216.54497855684,-20.443338996469556
315966078560013000,STOP_SIGN,167.34276644046466,4214.0068202209995,-21.254430424510538
315966078560013000,STOP_SIGN,304.5835616751855,4224.64821413239,-20.765273624215602
315966078660210000,STOP_SIGN,277.34633697849154,4217.823953788417,-20.958470961906784
315966078660210000,STOP_SIGN,167.42246642492748,4214.462462304886,-21.41933233334005
315966078660210000,STOP_SIGN,304.5818749039844,4226.1285202175095,-21.37811890083657
315966078759743000,STOP_SIGN,277.3908324358956,4218.982759237761,-21.200941655818244
315966078759743000,STOP_SIGN,167.49037938041857,4214.873352258978,-21.485772098034392
315966078759743000,STOP_SIGN,304.56855649542933,4227.468805801419,-21.679777179687907
315966078859939000,STOP_SIGN,277.41871385445165,4219.880351568592,-21.238395331491947
315966078859939000,STOP_SIGN,167.5399898457465,4215.191872217543,-21.49936144817622
315966078859939000,STOP_SIGN,304.5512787915393,4228.506482061968,-21.72292162482974
315966078960135000,STOP_SIGN,277.43543719234145,4220.506461368191,-21.269936290359308
315966078960135000,STOP_SIGN,167.57330972714817,4215.416193056259,-21.521099927558762
315966078960135000,STOP_SIGN,304.5363288097814,4229.2289872762885,-21.746988532704304
315966079059652000,STOP_SIGN,277.44429977016415,4220.915204451746,-21.203154130676474
315966079059652000,STOP_SIGN,167.59373182411764,4215.56426191714,-21.532273471387974
315966079059652000,STOP_SIGN,304.52485481567805,4229.700320920326,-21.630169732480546
315966079159848000,STOP_SIGN,277.44706702690314,4221.167578253805,-20.95363353555853
315966079159848000,STOP_SIGN,167.60428433183657,4215.659910222194,-21.480784142424206
315966079159848000,STOP_SIGN,304.51605061422583,4229.98897835528,-21.303793731069426
315966079260045000,STOP_SIGN,277.44571950218386,4221.207827360403,-20.80675139982197
315966079260045000,STOP_SIGN,167.6039111395445,4215.6859072367415,-21.457408528283715
315966079260045000,STOP_SIGN,304.5144424444406,4230.0294769268285,-21.104687112218627
315966079359577000,STOP_SIGN,277.444644231818,4221.109052018725,-20.99444844139803
315966079359577000,STOP_SIGN,167.59808205704638,4215.667615696213,-21.526093421061514
315966079359577000,STOP_SIGN,304.5203720039368,4229.906125166946,-21.316394523716067
315966079459774000,STOP_SIGN,277.4458362263543,4221.095186410625,-21.29032131463972
315966079459774000,STOP_SIGN,167.59746613010884,4215.678510088293,-21.62095544460165
315966079459774000,STOP_SIGN,304.52408081703726,4229.8805084711075,-21.66410989556873
315966079559970000,STOP_SIGN,277.4486128888973,4221.206382305567,-21.502844989994728
315966079559970000,STOP_SIGN,167.60335843954448,4215.729748638251,-21.681389237636296
315966079559970000,STOP_SIGN,304.52293877972795,4229.999782362955,-21.92245741426924
315966079660166000,STOP_SIGN,277.44815687217886,4221.278243886157,-21.412798005611485
315966079660166000,STOP_SIGN,167.60542845599005,4215.768819367576,-21.637849516479946
315966079660166000,STOP_SIGN,304.5216918434736,4230.071913027135,-21.83537120318224
315966079760363000,STOP_SIGN,277.4445746615508,4221.2782395172,-21.150524267477117
315966079760363000,STOP_SIGN,167.60266745710499,4215.784397192996,-21.548438682249156
315966079760363000,STOP_SIGN,304.5217755360482,4230.060194845741,-21.53700574758794
315966079859896000,STOP_SIGN,277.4423931300642,4221.341375796219,-20.943468048905146
315966079859896000,STOP_SIGN,167.6038440119076,4215.81997197706,-21.477252404853488
315966079859896000,STOP_SIGN,304.5197715490947,4230.121850999642,-21.303147551226445
315966079960092000,STOP_SIGN,277.4436415794518,4221.490971481106,-20.912315713057783
315966079960092000,STOP_SIGN,167.6114199769341,4215.88133476183,-21.480285465495218
315966079960092000,STOP_SIGN,304.5159359102558,4230.285920676287,-21.253143554605305
315966080060272000,STOP_SIGN,277.4473055666573,4221.652618485162,-21.113145397028536
315966080060272000,STOP_SIGN,167.62151212278536,4215.9456193706,-21.560379379397272
315966080060272000,STOP_SIGN,304.51328622302555,4230.464591245342,-21.4688334030126
315966080160469000,STOP_SIGN,277.44952407275565,4221.727901189821,-21.38197154873383
315966080160469000,STOP_SIGN,167.62729489918212,4215.983607451591,-21.649178590120727
315966080160469000,STOP_SIGN,304.5138496938211,4230.541534018404,-21.77778426268702
315966080260001000,STOP_SIGN,277.4508485158807,4221.770392359865,-21.672449926997896
315966080260001000,STOP_SIGN,167.63139624352456,4216.012850079344,-21.725837322475922
315966080260001000,STOP_SIGN,304.51526961488435,4230.578881236629,-22.133009036356174
315966080360198000,STOP_SIGN,277.452986597535,4221.865200388945,-22.02249871638808
315966080360198000,STOP_SIGN,167.63888213033,4216.057886430199,-21.8162553500347
315966080360198000,STOP_SIGN,304.51410893643737,4230.67763376579,-22.561879537142815
315966080460394000,STOP_SIGN,277.45360514260256,4221.929910668606,-22.271427923204502
315966080460394000,STOP_SIGN,167.64422083806062,4216.093126303452,-21.883055205446713
315966080460394000,STOP_SIGN,304.51311686989516,4230.742265642024,-22.862560610238052
315966080559927000,STOP_SIGN,277.4533189419097,4221.981431609343,-22.273936123175947
315966080559927000,STOP_SIGN,167.64781743134256,4216.123460985325,-21.882113219246197
315966080559927000,STOP_SIGN,304.5125819356738,4230.7927777619425,-22.865963220472626
315966080660123000,STOP_SIGN,277.4532849815067,4222.060063085796,-22.123604402120066
315966080660123000,STOP_SIGN,167.652436069711,4216.160880610477,-21.84598773079623
315966080660123000,STOP_SIGN,304.51104230410454,4230.876660537607,-22.67791912865902
315966080759656000,STOP_SIGN,277.4530945467726,4222.1349734702835,-21.94845110062547
315966080759656000,STOP_SIGN,167.6568697972518,4216.197944259215,-21.791420548954825
315966080759656000,STOP_SIGN,304.50931405212805,4230.956102510047,-22.474224649632276
315966080859852000,STOP_SIGN,277.45289946576804,4222.176043407967,-21.900967419424987
315966080859852000,STOP_SIGN,167.6602275727595,4216.224941287359,-21.776076229074306
315966080859852000,STOP_SIGN,304.50873936326514,4230.996781320428,-22.41901518695459
315966080960049000,STOP_SIGN,277.452464274695,4222.183419534594,-21.910958480497218
315966080960049000,STOP_SIGN,167.66210325850795,4216.241902002992,-21.783289633991533
315966080960049000,STOP_SIGN,304.50934459329034,4230.999123997986,-22.424648355199846
315966081059565000,STOP_SIGN,277.4526622345325,4222.198485599888,-22.016882164721846
315966081059565000,STOP_SIGN,167.66502511272563,4216.260652401959,-21.821879920902322
315966081059565000,STOP_SIGN,304.50951560099656,4231.01171298788,-22.53865214464484
315966081159762000,STOP_SIGN,277.45258343914475,4222.195865279041,-22.121340913049362
315966081159762000,STOP_SIGN,167.66701211545148,4216.27500759031,-21.85377080211995
315966081159762000,STOP_SIGN,304.5101811325635,4231.003891616649,-22.657675762610015
315966081259958000,STOP_SIGN,277.45259325692916,4222.194593002915,-22.20791446402405
315966081259958000,STOP_SIGN,167.6691516217617,4216.290107214552,-21.877003945055236
315966081259958000,STOP_SIGN,304.51065784105333,4230.998245092072,-22.759272778111175
315966081360154000,STOP_SIGN,277.45252693653015,4222.20394424922,-22.156991660669725
315966081360154000,STOP_SIGN,167.6713436982896,4216.309285452921,-21.84996717177829
315966081360154000,STOP_SIGN,304.51076524099415,4231.004962005259,-22.711937186694364
315966081459687000,STOP_SIGN,277.4520667785847,4222.207894221014,-22.003262147834214
315966081459687000,STOP_SIGN,167.67281478384444,4216.326529553223,-21.801086062226958
315966081459687000,STOP_SIGN,304.5110005385654,4231.006530856737,-22.535757565764015
315966081559883000,STOP_SIGN,277.4527379444347,4222.294703682297,-21.77299486370809
315966081559883000,STOP_SIGN,167.67877427747266,4216.366780016789,-21.732426421323627
315966081559883000,STOP_SIGN,304.50770633644015,4231.106262118646,-22.2684077096003
315966081660080000,STOP_SIGN,277.45243954322524,4222.358830869208,-21.51280676511592
315966081660080000,STOP_SIGN,167.68330990201963,4216.399404926141,-21.669645323901804
315966081660080000,STOP_SIGN,304.5046547085787,4231.180613338181,-21.950519315216887
315966081760276000,STOP_SIGN,277.44995069415313,4222.339605592143,-21.234683181507833
315966081760276000,STOP_SIGN,167.68279502496898,4216.4097003567085,-21.601749843494495
315966081760276000,STOP_SIGN,304.5042866807497,4231.156461739586,-21.61292296380089
315966081859809000,STOP_SIGN,277.4477835113046,4222.330500610015,-21.01349113488322
315966081859809000,STOP_SIGN,167.68305848469532,4216.424101122116,-21.53016321277136
315966081859809000,STOP_SIGN,304.50366410965034,4231.142510623725,-21.365661123861795
315966081960005000,STOP_SIGN,277.4460771763339,4222.360882105106,-20.79705874394839
315966081960005000,STOP_SIGN,167.68540755221116,4216.450313519399,-21.455028372736557
315966081960005000,STOP_SIGN,304.50137676708437,4231.174092130715,-21.13057669503899
315966082060185000,STOP_SIGN,277.44768803020673,4222.386952091664,-20.88647567274263
315966082060185000,STOP_SIGN,167.68963856829873,4216.474750520174,-21.466060554138135
315966082060185000,STOP_SIGN,304.5019857743488,4231.200438154374,-21.251418184094216
315966082160382000,STOP_SIGN,277.4489979989974,4222.374066937669,-21.028967618993576
315966082160382000,STOP_SIGN,167.69180039424856,4216.488760687883,-21.497819935324657
315966082160382000,STOP_SIGN,304.50447978964354,4231.180826711273,-21.426662563312405
315966082259915000,STOP_SIGN,277.45196550831895,4222.401536429574,-21.279254852252123
315966082259915000,STOP_SIGN,167.69705416562175,4216.512166923672,-21.565638090450875
315966082259915000,STOP_SIGN,304.505845693131,4231.209455900146,-21.71924749816911
315966082360111000,STOP_SIGN,277.45535992099576,4222.451414034862,-21.586769479117525
315966082360111000,STOP_SIGN,167.7037011870448,4216.5423266193975,-21.638975147409898
315966082360111000,STOP_SIGN,304.5061741448509,4231.263728721885,-22.088810946021187
315966082460307000,STOP_SIGN,277.45736006865087,4222.425178957984,-22.07316021870882
315966082460307000,STOP_SIGN,167.70654346286932,4216.553372344338,-21.75000075962963
315966082460307000,STOP_SIGN,304.5088407134734,4231.2274728853035,-22.67734861716609
315966082559840000,STOP_SIGN,277.4579278357715,4222.413753447979,-22.379407028122692
315966082559840000,STOP_SIGN,167.7088919083804,4216.568178589022,-21.81562155470153
315966082559840000,STOP_SIGN,304.50965226852895,4231.209073658313,-23.050435538633018
315966082660036000,STOP_SIGN,277.45910086717686,4222.472037059979,-22.34627135215033
315966082660036000,STOP_SIGN,167.71339720691557,4216.600487129707,-21.795519447594817
315966082660036000,STOP_SIGN,304.50832240855823,4231.273666836477,-23.021622418089212
315966082760233000,STOP_SIGN,277.4592830756403,4222.487491770193,-22.27490563983701
315966082760233000,STOP_SIGN,167.71484061304844,4216.620725498141,-21.77884043004176
315966082760233000,STOP_SIGN,304.5086698076367,4231.289325920726,-22.933039949171878
315966082859765000,STOP_SIGN,277.45699376071843,4222.398171275155,-22.13530557733981
315966082859765000,STOP_SIGN,167.7091222713687,4216.6165920710155,-21.739112894086805
315966082859765000,STOP_SIGN,304.5131606450493,4231.1808269584835,-22.771283484759483
315966082959962000,STOP_SIGN,277.4527334634581,4222.2260150792135,-22.04587114730946
315966082959962000,STOP_SIGN,167.69814716836058,4216.592615898146,-21.717873612243114
315966082959962000,STOP_SIGN,304.5204120895552,4230.975351128759,-22.662426469230216
315966083060143000,STOP_SIGN,277.45005572269525,4222.13323162758,-21.964202628124834
315966083060143000,STOP_SIGN,167.69162640959314,4216.589202422868,-21.696517488503854
315966083060143000,STOP_SIGN,304.5244050316053,4230.864606613533,-22.565454762723657
315966083159676000,STOP_SIGN,277.4501257252965,4222.128529206847,-22.056690674941088
315966083159676000,STOP_SIGN,167.69122029442403,4216.6063217050105,-21.718333382594714
315966083159676000,STOP_SIGN,304.52494967295365,4230.859720960779,-22.673124445679527
315966083259872000,STOP_SIGN,277.4500997522292,4222.137022474275,-22.043057358595274
315966083259872000,STOP_SIGN,167.69046484648405,4216.626856411725,-21.72064384839751
315966083259872000,STOP_SIGN,304.52500815509904,4230.871727846764,-22.64842447996089
315966083360069000,STOP_SIGN,277.44920692839554,4222.11257843095,-22.01682374965171
315966083360069000,STOP_SIGN,167.6870750275706,4216.640248601546,-21.712086044803645
315966083360069000,STOP_SIGN,304.5261819406103,4230.844703881368,-22.617985935129372
315966083460265000,STOP_SIGN,277.4489415566171,4222.121784796719,-21.948662508364265
315966083460265000,STOP_SIGN,167.68506884091616,4216.661222140761,-21.69866051129847
315966083460265000,STOP_SIGN,304.526071466812,4230.858638109806,-22.53260529885334
315966083559798000,STOP_SIGN,277.45028823896575,4222.188810066536,-21.932598479265334
315966083559798000,STOP_SIGN,167.68671115428592,4216.695457212677,-21.694218733456236
315966083559798000,STOP_SIGN,304.52382654294547,4230.941578913734,-22.51259283340819
315966083659994000,STOP_SIGN,277.4507409674193,4222.232232441365,-21.864371234035104
315966083659994000,STOP_SIGN,167.68628574923596,4216.724681900226,-21.67741025702543
315966083659994000,STOP_SIGN,304.5224530808687,4230.996443920925,-22.431586703102084
315966083760190000,STOP_SIGN,277.4506475533668,4222.262472850028,-21.773259904884096
315966083760190000,STOP_SIGN,167.68471990960865,4216.750522696476,-21.6554818696392
315966083760190000,STOP_SIGN,304.5215012714348,4231.035598906306,-22.323914731177577
315966083860387000,STOP_SIGN,277.45075721089984,4222.342011219093,-21.5534956844742
315966083860387000,STOP_SIGN,167.68522546093317,4216.788206170051,-21.601028720822626
315966083860387000,STOP_SIGN,304.51835674636555,4231.132668416693,-22.0690287169663
315966083959919000,STOP_SIGN,277.4516962366684,4222.427154479528,-21.465758925849588
315966083959919000,STOP_SIGN,167.6870076535784,4216.825192957181,-21.584922351411794
315966083959919000,STOP_SIGN,304.5151845352848,4231.237129932938,-21.960964775897583
315966084060100000,STOP_SIGN,277.4514889906319,4222.491210588305,-21.333713767179805
315966084060100000,STOP_SIGN,167.68684847322686,4216.858600626245,-21.555801794984962
315966084060100000,STOP_SIGN,304.5126123112005,4231.3155816138,-21.80484899222633
315966084160296000,STOP_SIGN,277.45062693181177,4222.5714518725,-21.11826056465947
315966084160296000,STOP_SIGN,167.68698765567882,4216.89494784207,-21.50696428043347
315966084160296000,STOP_SIGN,304.50881287447004,4231.41294988624,-21.552908659397392
315966084259829000,STOP_SIGN,277.4524269448099,4222.763654717312,-20.945954457990783
315966084259829000,STOP_SIGN,167.69454205627125,4216.953537197628,-21.469325158557925
315966084259829000,STOP_SIGN,304.50049786441184,4231.644211489258,-21.350948316094478
315966084360025000,STOP_SIGN,277.45616118405457,4222.986905196473,-20.916598073959673
315966084360025000,STOP_SIGN,167.70513320632995,4217.017195565437,-21.460541779642096
315966084360025000,STOP_SIGN,304.491770664159,4231.912691315545,-21.320351484761357
315966084460222000,STOP_SIGN,277.4581256629315,4223.15144433139,-20.875754738494614
315966084460222000,STOP_SIGN,167.71171827670594,4217.068174759431,-21.45198086953969
315966084460222000,STOP_SIGN,304.48510945045246,4232.110979667246,-21.273437572147124
315966084559754000,STOP_SIGN,277.4594071100248,4223.3116480914105,-20.79867645831345
315966084559754000,STOP_SIGN,167.71791146170125,4217.116352303974,-21.438747938050398
315966084559754000,STOP_SIGN,304.4779964147762,4232.304143441341,-21.180757311091725
315966084659951000,STOP_SIGN,277.46161004417166,4223.4799148307775,-20.802956686101773
315966084659951000,STOP_SIGN,167.72513080400802,4217.166127765962,-21.439510061103185
315966084659951000,STOP_SIGN,304.47102902765084,4232.506113334113,-21.187576245284752
315966084760147000,STOP_SIGN,277.46325322440043,4223.5925491255575,-20.853839523677923
315966084760147000,STOP_SIGN,167.7290334486648,4217.204610270598,-21.446804926117824
315966084760147000,STOP_SIGN,304.4669989839282,4232.640476737221,-21.252593313836616
315966084860343000,STOP_SIGN,277.4631110833606,4223.6642411190305,-20.829958297319337
315966084860343000,STOP_SIGN,167.7295774238409,4217.23428158514,-21.4487538145236
315966084860343000,STOP_SIGN,304.4640567304047,4232.7255917361135,-21.21830461250768
315966084959876000,STOP_SIGN,277.46226925478464,4223.767907999461,-20.718837307403547
315966084959876000,STOP_SIGN,167.73124879254033,4217.269762075521,-21.429684322158437
315966084959876000,STOP_SIGN,304.45858949986837,4232.847927176923,-21.085536588250875
315966085060055000,STOP_SIGN,277.4608169610211,4223.873091431812,-20.5782475703689
315966085060055000,STOP_SIGN,167.73254313432298,4217.305139477921,-21.405376735307698
315966085060055000,STOP_SIGN,304.4525426428836,4232.971376962329,-20.918127683629393
315966085160252000,STOP_SIGN,277.45946589020457,4223.949025591742,-20.491352092005602
315966085160252000,STOP_SIGN,167.7322804578111,4217.3337592954795,-21.4008346927256
315966085160252000,STOP_SIGN,304.4483906974917,4233.060039537899,-20.804230113942427
315966085259784000,STOP_SIGN,277.45974339505267,4224.018588784879,-20.525856104542942
315966085259784000,STOP_SIGN,167.73237121604345,4217.3614259089445,-21.412067240956407
315966085259784000,STOP_SIGN,304.4462590165532,4233.14014433408,-20.84217467218622
315966085359981000,STOP_SIGN,277.46074337168557,4224.081822892362,-20.619760973521892
315966085359981000,STOP_SIGN,167.73254074807144,4217.387072922259,-21.43790037507894
315966085359981000,STOP_SIGN,304.445182267739,4233.2127835567135,-20.946054325870804
315966085460177000,STOP_SIGN,277.46309339405184,4224.178165614855,-20.78332459293948
315966085460177000,STOP_SIGN,167.73547613100956,4217.4175238477,-21.474762959849414
315966085460177000,STOP_SIGN,304.44304052629536,4233.3253055216555,-21.133575199661365
315966085560373000,STOP_SIGN,277.4655897876388,4224.241475385879,-21.0289204074914
315966085560373000,STOP_SIGN,167.73662028844896,4217.443835057192,-21.510132527924284
315966085560373000,STOP_SIGN,304.44334574896493,4233.396834495594,-21.435325783637964
315966085659906000,STOP_SIGN,277.46518137175855,4224.266963581704,-21.10742865444453
315966085659906000,STOP_SIGN,167.73388033730032,4217.463764119838,-21.518356428380965
315966085659906000,STOP_SIGN,304.443902943776,4233.423007940175,-21.535434295828065
315966085760103000,STOP_SIGN,277.46251906342354,4224.367184354978,-20.91240079917157
315966085760103000,STOP_SIGN,167.73380628754117,4217.4966539069,-21.47017173935965
315966085760103000,STOP_SIGN,304.4380278258885,4233.538502496885,-21.32155991870453
315966085860299000,STOP_SIGN,277.4577208040256,4224.484162379307,-20.58291669221504
315966085860299000,STOP_SIGN,167.73353761243592,4217.532467455199,-21.38851041209178
315966085860299000,STOP_SIGN,304.429364469917,4233.673463559353,-20.961449474333666
315966085959832000,STOP_SIGN,277.4506987098333,4224.544618559724,-20.231284889892926
315966085959832000,STOP_SIGN,167.7293165256806,4217.557503298329,-21.33039757259015
315966085959832000,STOP_SIGN,304.4221320018156,4233.742599677097,-20.54663396343522
315966086060013000,STOP_SIGN,277.44780855270966,4224.62225190808,-20.124459874724582
315966086060013000,STOP_SIGN,167.72884477231418,4217.583357357578,-21.31987349356611
315966086060013000,STOP_SIGN,304.4168571619586,4233.834023612709,-20.415583413820404
315966086160209000,STOP_SIGN,277.450385939676,4224.712042957414,-20.30564331700028
315966086160209000,STOP_SIGN,167.73231058268505,4217.60911076611,-21.36405082678026
315966086160209000,STOP_SIGN,304.41518412316515,4233.941912612374,-20.61725966503194
315966086259742000,STOP_SIGN,277.4549664394184,4224.7880446318095,-20.637726887191963
315966086259742000,STOP_SIGN,167.736230490606,4217.632297466161,-21.425506451459515
315966086259742000,STOP_SIGN,304.4160351494214,4234.033389359166,-21.004063212392783
315966086359938000,STOP_SIGN,277.4588027338528,4224.814398752811,-21.027709631992288
315966086359938000,STOP_SIGN,167.73689114813402,4217.65036887006,-21.479122370462072
315966086359938000,STOP_SIGN,304.41963238661896,4234.06350951354,-21.47642304294674
315971486359720000,CONSTRUCTION_CONE,2665.832722354401,1134.7842074388993,13.528156483500016
315971486459916000,CONSTRUCTION_CONE,2652.3168575599025,1135.2229607962809,13.42221003880415
315971486459916000,CONSTRUCTION_CONE,2665.2987076648774,1135.0821306110324,13.375300249077094
315971486560112000,CONSTRUCTION_CONE,2651.768484037277,1135.5278331507247,13.158126615074366
315971486560112000,CONSTRUCTION_CONE,2664.749713087995,1135.4404382615826,13.084531642474282
315971486659645000,CONSTRUCTION_CONE,2651.2073195064263,1135.895020813791,12.864081878075947
315971486659645000,CONSTRUCTION_CONE,2664.1876714558216,1135.868443164945,12.760226204154737
315971486659645000,SIGN,2546.3902265339716,1111.1279020739394,14.590517084267557
315971486759842000,CONSTRUCTION_CONE,2650.6246647140897,1136.3947627000184,12.594476629770664
315971486759842000,CONSTRUCTION_CONE,2663.603797771935,1136.4434596660858,12.462818200184898
315971486759842000,SIGN,2545.9596148254523,1111.0028983097648,14.532512262621236
315971486860038000,CONSTRUCTION_CONE,2650.029192290019,1137.026713784388,12.289837615093644
315971486860038000,CONSTRUCTION_CONE,2663.0064498785355,1137.1655714803348,12.12639808689795
315971486860038000,SIGN,2545.550655178948,1110.8928926112596,14.480677639953779
315971486959571000,CONSTRUCTION_CONE,2649.3832565843927,1137.6559695545484,12.143422446930852
